codigo_ibge,municipio,uf,data,ano_evento,descricao_tipologia,grupo_de_desastre,status,dh_mortos,dh_feridos,dh_enfermos,dh_desabrigados,dh_desalojados,dh_total_danos_humanos,dh_outros_afetados,cobrade,populacao,dh_desaparecidos
2102507,Cajari,MA,2019-04-04T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,451,1236,4983,3296,NA,NA,NA
2103554,Conceição do Lago-Açu,MA,2019-04-04T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,2,12,109,500,120,8500,7757,NA,NA,NA
1502905,Curuçá,PA,2019-04-04T00:00:00Z,2019,Enxurradas,Hidrológico,Reconhecido,0,0,0,0,0,7881,7881,NA,NA,NA
1503754,Jacareacanga,PA,2019-04-04T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,120,120,0,NA,NA,NA
1506401,Santa Cruz do Arari,PA,2019-04-04T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,52,0,0,0,52,0,NA,NA,NA
1501956,Cachoeira do Piriá,PA,2019-04-04T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,392,1481,14469,12596,NA,NA,NA
2105302,Imperatriz,MA,2019-04-05T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,163,3230,2100,450,5943,0,NA,NA,NA
2112456,Turilândia,MA,2019-04-05T00:00:00Z,2019,Inundações,Hidrológico,Não reconhecido,1,12,276,1485,1600,8374,5000,NA,NA,NA
1508308,Viseu,PA,2019-04-05T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,144,28712,28568,NA,NA,NA
1505536,Parauapebas,PA,2019-04-05T00:00:00Z,2019,Alagamentos,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1504703,Moju,PA,2019-04-06T00:00:00Z,2019,Outros,Outros,Não reconhecido,0,0,0,0,0,0,0,NA,NA,NA
1500404,Alenquer,PA,2019-04-06T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,604,7104,6500,NA,NA,NA
1500206,Acará,PA,2019-04-06T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1501303,Barcarena,PA,2019-04-06T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302108,Japurá,AM,2019-04-07T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100250,Alta Floresta,MT,2019-04-08T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,0,4588,4588,NA,NA,NA
1501451,Belterra,PA,2019-04-09T00:00:00Z,2019,Enxurradas,Hidrológico,Reconhecido,0,0,0,0,300,8500,8200,NA,NA,NA
1504802,Monte Alegre,PA,2019-04-09T00:00:00Z,2019,Enxurradas,Hidrológico,Reconhecido,0,0,0,136,80,4845,4629,NA,NA,NA
1508100,Tucuruí,PA,2019-04-09T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,0,500,500,NA,NA,NA
1400209,Caracaraí,RR,2019-04-10T00:00:00Z,2019,Estiagem e Seca,Climatológico,Reconhecido,0,0,0,0,0,1500,1500,NA,NA,NA
1500909,Augusto Corrêa,PA,2019-04-10T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,114,2750,0,0,15364,12500,NA,NA,NA
1300607,Benjamin Constant,AM,2019-04-10T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,27,4093,0,0,14050,9930,NA,NA,NA
2108256,Pedro do Rosário,MA,2019-04-10T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,8500,8500,NA,NA,NA
2112902,Vitória do Mearim,MA,2019-04-10T00:00:00Z,2019,Inundações,Hidrológico,Não reconhecido,0,0,0,0,219,258,39,NA,NA,NA
1505304,Oriximiná,PA,2019-04-10T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5102504,Cáceres,MT,2019-04-11T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,930,930,NA,NA,NA
2103752,Davinópolis,MA,2019-04-11T00:00:00Z,2019,Inundações,Hidrológico,Registro,1,0,0,6,571,578,0,NA,NA,NA
5103403,Cuiabá,MT,2019-04-11T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103601,Dom Aquino,MT,2019-04-12T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,25,1646,1621,NA,NA,NA
5107008,Poxoréu,MT,2019-04-12T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,0,9000,9000,NA,NA,NA
1505650,Placas,PA,2019-04-12T00:00:00Z,2019,Enxurradas,Hidrológico,Reconhecido,0,0,0,0,187,5350,5163,NA,NA,NA
1506005,Prainha,PA,2019-04-12T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,30,0,720,6250,5500,NA,NA,NA
5105200,Juscimeira,MT,2019-04-12T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,60,2637,2577,NA,NA,NA
2106904,Monção,MA,2019-04-12T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,60,200,2000,12260,10000,NA,NA,NA
1304062,Tabatinga,AM,2019-04-15T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,0,0,10,8256,8246,NA,NA,NA
2110203,Santa Rita,MA,2019-04-15T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,50,0,85,17735,17600,NA,NA,NA
1505064,Novo Repartimento,PA,2019-04-15T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,458,1209,0,0,39667,38000,NA,NA,NA
1506195,Rurópolis,PA,2019-04-15T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,4772,12344,7572,NA,NA,NA
1503754,Jacareacanga,PA,2019-04-15T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-04-15T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,2,2,0,NA,NA,NA
1501006,Aveiro,PA,2019-04-15T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100106,Guajará-Mirim,RO,2019-04-15T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,31,31,0,NA,NA,NA
1502855,Curuá,PA,2019-04-16T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,662,0,880,7575,6033,NA,NA,NA
1506807,Santarém,PA,2019-04-17T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,2,48,46,NA,NA,NA
2101004,Arari,MA,2019-04-18T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,24,72,0,0,16000,15904,NA,NA,NA
1302207,Juruá,AM,2019-04-18T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,451,180,950,3162,1581,NA,NA,NA
5107156,Reserva do Cabaçal,MT,2019-04-18T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,0,2572,2572,NA,NA,NA
1507201,São Domingos do Capim,PA,2019-04-18T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,20,165,925,5421,4311,NA,NA,NA
1505700,Ponta de Pedras,PA,2019-04-19T00:00:00Z,2019,Erosão,Outros,Não reconhecido,0,0,0,0,0,426,426,NA,NA,NA
1500404,Alenquer,PA,2019-04-20T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,805,9005,8200,NA,NA,NA
5101605,Barão de Melgaço,MT,2019-04-20T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,10,0,0,1310,1300,NA,NA,NA
1504406,Marapanim,PA,2019-04-20T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,0,10000,10000,NA,NA,NA
5108204,Torixoréu,MT,2019-04-22T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Homologado pelo estado,0,0,0,0,0,4036,4036,NA,NA,NA
1502004,Cachoeira do Arari,PA,2019-04-22T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,57,0,0,1264,1207,NA,NA,NA
5107875,Sapezal,MT,2019-04-22T00:00:00Z,2019,Alagamentos,Hidrológico,Registro,0,0,10,0,0,30,20,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-04-23T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,3,3,0,NA,NA,NA
1303908,São Paulo de Olivença,AM,2019-04-23T00:00:00Z,2019,Inundações,Hidrológico,Registro,1,3,18,0,37,4595,4536,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-04-23T00:00:00Z,2019,Alagamentos,Hidrológico,Registro,0,0,0,0,7,7,0,NA,NA,NA
1504307,Maracanã,PA,2019-04-24T00:00:00Z,2019,Erosão,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-04-25T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,3,3,0,NA,NA,NA
1303007,Nhamundá,AM,2019-04-27T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,305,2069,123,1765,7554,3292,NA,NA,NA
2111672,São Roberto,MA,2019-04-28T00:00:00Z,2019,Alagamentos,Hidrológico,Não reconhecido,0,0,0,16,0,107,91,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-04-29T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,0,30,30,NA,NA,NA
1506112,Quatipuru,PA,2019-04-29T00:00:00Z,2019,Erosão,Outros,Não reconhecido,0,0,7,7,5,79,60,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-04-29T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,10,10,0,NA,NA,NA
1302504,Manacapuru,AM,2019-04-30T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,4852,248,6210,33976,22666,NA,NA,NA
5107768,Santa Rita do Trivelato,MT,2019-04-30T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,0,1779,1779,NA,NA,NA
1501501,Benevides,PA,2019-04-30T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,0,0,0,13870,13870,NA,NA,NA
1500404,Alenquer,PA,2019-04-30T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1506609,Santa Maria do Pará,PA,2019-04-30T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500404,Alenquer,PA,2019-05-01T00:00:00Z,2019,Enxurradas,Hidrológico,Reconhecido,0,0,0,65,160,8950,8725,NA,NA,NA
1506609,Santa Maria do Pará,PA,2019-05-01T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,2000,2000,NA,NA,NA
1505106,Óbidos,PA,2019-05-02T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,38,387,15,355,7945,7150,NA,NA,NA
1501725,Brasil Novo,PA,2019-05-02T00:00:00Z,2019,Enxurradas,Hidrológico,Não reconhecido,0,0,0,0,0,1500,1500,NA,NA,NA
1506203,Salinópolis,PA,2019-05-02T00:00:00Z,2019,Erosão,Outros,Registro,0,0,0,0,0,10000,10000,NA,NA,NA
1506807,Santarém,PA,2019-05-02T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,26,168,142,NA,NA,NA
1501105,Bagre,PA,2019-05-06T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,0,6,0,265,10007,9736,NA,NA,NA
2107100,Morros,MA,2019-05-07T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,180,270,7108,6658,NA,NA,NA
1502301,Capitão Poço,PA,2019-05-07T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,228,0,884,5923,4811,NA,NA,NA
1501709,Bragança,PA,2019-05-07T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Registro,0,1,0,0,43,3719,3675,NA,NA,NA
2112704,Vargem Grande,MA,2019-05-08T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Reconhecido,0,0,0,0,0,15650,15650,NA,NA,NA
1302801,Maraã,AM,2019-05-10T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,5,96,67,237,3326,2921,NA,NA,NA
1301902,Itacoatiara,AM,2019-05-13T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,70,1120,0,11,17428,16227,NA,NA,NA
1300086,Anamã,AM,2019-05-14T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,212,40,34,126,8800,8388,NA,NA,NA
2106508,Matinha,MA,2019-05-14T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,12600,12600,NA,NA,NA
1505304,Oriximiná,PA,2019-05-14T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,265,320,110,8350,7655,NA,NA,NA
1507979,Terra Santa,PA,2019-05-14T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,186,0,285,5965,5494,NA,NA,NA
1301852,Iranduba,AM,2019-05-15T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,9912,140,360,13112,2700,NA,NA,NA
1300839,Caapiranga,AM,2019-05-15T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,131,323,0,5012,4558,NA,NA,NA
1303403,Parintins,AM,2019-05-16T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,5,119,7818,4,1264,24492,15282,NA,NA,NA
1300029,Alvarães,AM,2019-05-17T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,2154,0,118,5626,3354,NA,NA,NA
1304260,Uarini,AM,2019-05-17T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,50,1015,0,2256,3321,0,NA,NA,NA
1300102,Anori,AM,2019-05-17T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,616,0,0,15768,15152,NA,NA,NA
2106359,Marajá do Sena,MA,2019-05-17T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,260,260,0,NA,NA,NA
1508100,Tucuruí,PA,2019-05-17T00:00:00Z,2019,Alagamentos,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302306,Jutaí,AM,2019-05-18T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,775,60,900,5215,3480,NA,NA,NA
1300680,Boa Vista do Ramos,AM,2019-05-18T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,40,100,0,1200,3140,1800,NA,NA,NA
5108501,Vera,MT,2019-05-20T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,1480,1480,NA,NA,NA
1600808,Vitória do Jari,AP,2019-05-20T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,0,0,586,1676,1090,NA,NA,NA
1501006,Aveiro,PA,2019-05-20T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,67,143,1461,6209,4538,NA,NA,NA
1304203,Tefé,AM,2019-05-21T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,1,27,771,52,2025,11336,8460,NA,NA,NA
2109205,Presidente Juscelino,MA,2019-05-21T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,6500,6500,NA,NA,NA
1506807,Santarém,PA,2019-05-21T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,25,65,40,NA,NA,NA
1300631,Beruri,AM,2019-05-22T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,0,4490,4490,NA,NA,NA
1302553,Manaquiri,AM,2019-05-23T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,11,390,22,392,9000,8185,NA,NA,NA
1301209,Coari,AM,2019-05-23T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,0,488,0,9584,9096,NA,NA,NA
1504802,Monte Alegre,PA,2019-05-24T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,240,0,166,6057,5651,NA,NA,NA
5107941,Tabaporã,MT,2019-05-26T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,834,834,NA,NA,NA
1100205,Porto Velho,RO,2019-05-26T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302108,Japurá,AM,2019-05-27T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,0,0,395,1187,792,NA,NA,NA
1300508,Barreirinha,AM,2019-05-27T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,0,1763,4600,9763,3400,NA,NA,NA
1301100,Careiro,AM,2019-05-27T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,1094,0,1180,7440,5166,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-05-27T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,7,7,0,NA,NA,NA
1302009,Itapiranga,AM,2019-05-27T00:00:00Z,2019,Movimento de Massa,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2108504,Pindaré-Mirim,MA,2019-05-28T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,1,749,92,9442,8600,NA,NA,NA
5101605,Barão de Melgaço,MT,2019-05-28T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,3880,3880,NA,NA,NA
5106281,Novo São Joaquim,MT,2019-06-01T00:00:00Z,2019,Movimento de Massa,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500404,Alenquer,PA,2019-06-02T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,1248,0,720,10346,8378,NA,NA,NA
1303601,Santa Isabel do Rio Negro,AM,2019-06-04T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,21,863,13,8,5925,5020,NA,NA,NA
1505304,Oriximiná,PA,2019-06-04T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302603,Manaus,AM,2019-06-05T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,0,10165,0,12018,1853,NA,NA,NA
1501709,Bragança,PA,2019-06-05T00:00:00Z,2019,Alagamentos,Hidrológico,Registro,0,0,0,0,0,1770,1770,NA,NA,NA
1200203,Cruzeiro do Sul,AC,2019-06-07T00:00:00Z,2019,Outros,Outros,Registro,6,12,0,0,0,18,0,NA,NA,NA
2100550,Amapá do Maranhão,MA,2019-06-15T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,2000,2000,NA,NA,NA
1300300,Autazes,AM,2019-06-17T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,646,0,0,3960,3314,NA,NA,NA
1502707,Conceição do Araguaia,PA,2019-06-17T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1304401,Urucurituba,AM,2019-06-18T00:00:00Z,2019,Inundações,Hidrológico,Reconhecido,0,0,18,30,940,3135,2147,NA,NA,NA
1505304,Oriximiná,PA,2019-06-19T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
2110500,São Bento,MA,2019-06-22T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,18000,18000,NA,NA,NA
2112803,Viana,MA,2019-06-24T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,18,17,17835,17800,NA,NA,NA
2107456,Olinda Nova do Maranhão,MA,2019-06-24T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,6120,6120,NA,NA,NA
2102374,Cachoeira Grande,MA,2019-06-30T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,0,4900,4900,NA,NA,NA
1505304,Oriximiná,PA,2019-07-08T00:00:00Z,2019,Alagamentos,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2105658,Junco do Maranhão,MA,2019-07-10T00:00:00Z,2019,Chuvas Intensas,Hidrológico,Não reconhecido,0,0,0,0,43,265,222,NA,NA,NA
5106778,Porto Alegre do Norte,MT,2019-07-16T00:00:00Z,2019,Outros,Outros,Homologado pelo estado,0,0,0,0,0,3500,3500,NA,NA,NA
5107925,Sorriso,MT,2019-07-17T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300631,Beruri,AM,2019-07-19T00:00:00Z,2019,Inundações,Hidrológico,Registro,0,0,0,0,0,4490,4490,NA,NA,NA
5107925,Sorriso,MT,2019-07-25T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1508407,Xinguara,PA,2019-07-29T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,12,28,16,NA,NA,NA
5106372,Pedra Preta,MT,2019-07-31T00:00:00Z,2019,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,566,566,NA,NA,NA
5107925,Sorriso,MT,2019-07-31T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,500,500,NA,NA,NA
1400704,Uiramutã,RR,2019-08-02T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,32,32,0,NA,NA,NA
5107925,Sorriso,MT,2019-08-03T00:00:00Z,2019,Outros,Outros,Registro,0,3,0,0,0,3,0,NA,NA,NA
5107925,Sorriso,MT,2019-08-04T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100250,Alta Floresta,MT,2019-08-09T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-08-18T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,40,40,0,NA,NA,NA
1504208,Marabá,PA,2019-08-18T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,233462,233462,NA,NA,NA
5103353,Confresa,MT,2019-08-21T00:00:00Z,2019,Outros,Outros,Não reconhecido,0,0,0,0,0,210,210,NA,NA,NA
1200401,Rio Branco,AC,2019-08-22T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107925,Sorriso,MT,2019-08-26T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1506138,Redenção,PA,2019-08-26T00:00:00Z,2019,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1303908,São Paulo de Olivença,AM,2019-09-02T00:00:00Z,2019,Estiagem e Seca,Climatológico,Registro,4,0,36,0,0,5317,5277,NA,NA,NA
1503606,Itaituba,PA,2019-09-03T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1505536,Parauapebas,PA,2019-09-03T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,11,11,0,NA,NA,NA
1505536,Parauapebas,PA,2019-09-03T00:00:00Z,2019,Granizo,Meteorológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1508407,Xinguara,PA,2019-09-03T00:00:00Z,2019,Onda de Calor e Baixa Umidade,Climatológico,Registro,0,0,126,0,0,4229,4103,NA,NA,NA
5103007,Chapada dos Guimarães,MT,2019-09-04T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107925,Sorriso,MT,2019-09-05T00:00:00Z,2019,Tornado,Meteorológico,Registro,0,0,0,0,0,17,17,NA,NA,NA
1505536,Parauapebas,PA,2019-09-05T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103007,Chapada dos Guimarães,MT,2019-09-06T00:00:00Z,2019,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,20,10000,9980,NA,NA,NA
5100250,Alta Floresta,MT,2019-09-06T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200179,Capixaba,AC,2019-09-07T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Reconhecido,0,4,0,12,50,450,384,NA,NA,NA
1200104,Brasiléia,AC,2019-09-08T00:00:00Z,2019,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106232,Nova Olímpia,MT,2019-09-08T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5102694,Canabrava do Norte,MT,2019-09-09T00:00:00Z,2019,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,2743,2743,NA,NA,NA
1506187,Rondon do Pará,PA,2019-09-09T00:00:00Z,2019,Erosão,Outros,Não reconhecido,0,0,0,0,0,263,263,NA,NA,NA
5106281,Novo São Joaquim,MT,2019-09-09T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103403,Cuiabá,MT,2019-09-10T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,551350,551350,NA,NA,NA
5107925,Sorriso,MT,2019-09-11T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103403,Cuiabá,MT,2019-09-12T00:00:00Z,2019,Onda de Calor e Baixa Umidade,Outros,Registro,0,0,0,0,0,551350,551350,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-09-13T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,4,0,4,0,NA,NA,NA
1501402,Belém,PA,2019-09-13T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,0,182,182,0,NA,NA,NA
1508357,Vitória do Xingu,PA,2019-09-14T00:00:00Z,2019,Outros,Outros,Registro,0,0,0,3,0,3,0,NA,NA,NA
5106778,Porto Alegre do Norte,MT,2019-09-15T00:00:00Z,2019,Estiagem e Seca,Climatológico,Não reconhecido,0,0,0,0,0,5000,5000,NA,NA,NA
1506807,Santarém,PA,2019-09-15T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106307,Paranatinga,MT,2019-09-16T00:00:00Z,2019,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,40,4077,4037,NA,NA,NA
5107107,São José dos Quatro Marcos,MT,2019-09-17T00:00:00Z,2019,Estiagem e Seca,Climatológico,Reconhecido,0,0,0,0,0,11000,11000,NA,NA,NA
5106232,Nova Olímpia,MT,2019-09-18T00:00:00Z,2019,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,13700,13700,NA,NA,NA
5103908,General Carneiro,MT,2019-09-18T00:00:00Z,2019,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5101407,Aripuanã,MT,2019-09-20T00:00:00Z,2019,Outros,Outros,Homologado pelo estado,0,0,0,0,0,6000,6000,NA,NA,NA
5107925,Sorriso,MT,2019-09-20T00:00:00Z,2019,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
