issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-03-29,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2311131,3728,12770-433928921-433932648-VCS-VCU-352-VER-BR-14-1382-01012016-31122016-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-03-07,,,,NA,165530,1382
2022-03-29,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2311131,7015,12770-433932649-433939663-VCS-VCU-352-VER-BR-14-1382-01012016-31122016-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,237643,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,1,12729-425998187-425998187-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-04-30,Sustainable Travel International,Environmental Benefit,Travelpayouts,NA,164993,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,1,12729-425998387-425998387-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,169195,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,199,12729-425998188-425998386-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-04-30,Sustainable Travel International,Environmental Benefit,Travelpayouts,NA,169199,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,86,12729-425998388-425998473-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-08-25,,,,NA,214929,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,16,12729-425998988-425999003-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-07-05,"LAGUNA INCORPORAÇÕES LTDA (AV IGUAÇU, 2820 SALA 2101 21º ANDAR CEP: 80240-031 – Brazil)",Green-e Climate Certification,,NA,248025,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,382,12729-425999004-425999385-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-09-20,Unidade Alexandre Biagi – Centro de Distribuição,Green-e Climate Certification,"Compensação de carbono oriundo do transporte dos colaboradores da Uberlândia Refrescos - Unidade Alexandre Biagi, a fim de tornar a empresa certificada LEED Zero Carbon.",NA,251107,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,330,12729-425998658-425998987-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,252262,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,105,12729-425998474-425998578-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-08-25,,,,NA,257116,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,79,12729-425998579-425998657-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,257117,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,96,12729-425999386-425999481-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-09-20,Unidade Alexandre Biagi – Prédio Social,Green-e Climate Certification,"Compensação de carbono oriundo do transporte dos colaboradores da Uberlândia Refrescos - Unidade Alexandre Biagi, a fim de tornar a empresa certificada LEED Zero Carbon.",NA,262652,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,107,12729-425999482-425999588-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-09-20,Unidade Alexandre Biagi – Prédio Administrativo,Green-e Climate Certification,"Compensação de carbono oriundo do transporte dos colaboradores da Uberlândia Refrescos - Unidade Alexandre Biagi, a fim de tornar a empresa certificada LEED Zero Carbon.",NA,262653,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,173,12729-425999589-425999761-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-09-20,Unidade Alexandre Biagi – Restaurante,Green-e Climate Certification,"Compensação de carbono oriundo do transporte dos colaboradores da Uberlândia Refrescos - Unidade Alexandre Biagi, a fim de tornar a empresa certificada LEED Zero Carbon",NA,262654,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,62,12729-425999762-425999823-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-09-20,Unidade Alexandre Biagi – Mercados Especiais,Green-e Climate Certification,"Compensação de carbono oriundo do transporte dos colaboradores da Uberlândia Refrescos - Unidade Alexandre Biagi, a fim de tornar a empresa certificada LEED Zero Carbon.",NA,262655,1382
2022-03-23,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,363,12729-425999824-426000186-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,262656,1382
2022-01-10,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2084635,23417,12188-394312100-394335516-VCS-VCU-352-VER-BR-14-1382-01012015-31122015-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2022-01-11,,,,NA,157651,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,1178,12143-390311216-390312393-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-07,GP-036-Move for Good Argentina,Retirement for Person or Organization,GP-036-Move for Good Argentina,NA,156767,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,65,12143-390326689-390326753-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,168955,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,469,12143-390326754-390327222-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-03-31,Retired on behalf of Carbon Neutral Club,Retirement for Person or Organization,Retired on behalf of Carbon Neutral Club,NA,177574,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,125,12143-390327254-390327378-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-06-13,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,193463,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,125,12143-390328704-390328828-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-06-16,Retired on behalf of Carbon Neutral Club,Retirement for Person or Organization,Retired on behalf of Carbon Neutral Club,NA,197352,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,5,12143-390328629-390328633-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-09-25,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,198645,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,31,12143-390327223-390327253-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-06-16,Retired on behalf of Carbon Neutral Club,Retirement for Person or Organization,Retired on behalf of Carbon Neutral Club,NA,198767,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,668,12143-390328829-390329496-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-07-11,Molly Mutt,Retirement for Person or Organization,Retired by Point Zero on behalf of Molly Mutt for 2024 Climate Neutral Certification,NA,207113,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,312,12143-390327379-390327690-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-06-16,Retired on behalf of Carbon Neutral Club,Retirement for Person or Organization,Retired on behalf of Carbon Neutral Club,NA,207591,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,468,12143-390327691-390328158-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-09-26,Retired on behalf of Carbon Neutral Club,Retirement for Person or Organization,Retired on behalf of Carbon Neutral Club,NA,207948,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,23,12143-390328634-390328656-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-11-06,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,218458,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,468,12143-390328159-390328626-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-12-19,Retired on behalf of Carbon Neutral Club,Retirement for Person or Organization,Retired on behalf of Carbon Neutral Club,NA,218783,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,47,12143-390328657-390328703-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-03-15,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,222512,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,2,12143-390328627-390328628-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-12-19,On behalf of Patch's customers and/or their end users,Retirement for Person or Organization,On behalf of Patch's customers and/or their end users,NA,229455,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,5472,12143-390316689-390322160-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-19,Geopost,Environmental Benefit,Geopost – carbon offsets for FY2023 GHG emissions,NA,234087,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,1,12143-390322161-390322161-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-19,Geopost,Environmental Benefit,Geopost – carbon offsets for FY2023 GHG emissions,NA,234088,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,4527,12143-390322162-390326688-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-19,Geopost,Environmental Benefit,Geopost – carbon offsets for FY2023 GHG emissions,NA,234089,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,473,12143-390316216-390316688-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-19,Geopost,Environmental Benefit,Geopost – carbon offsets for FY2023 GHG emissions,NA,240575,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,124,12143-390329497-390329620-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-07-15,saucybean,Retirement for Person or Organization,Retired by Point Zero on behalf of saucybean for 2024 Climate Neutral Certification,NA,251440,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,20,12143-390329621-390329640-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-07-16,Tripulse,Retirement for Person or Organization,Retired by Point Zero on behalf of Tripulse for 2024 Climate Neutral Certification,NA,251683,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,130,12143-390329641-390329770-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-10-08,Lemu Global Limited,Retirement for Person or Organization,Retired by Point Zero on behalf of Lemu Global Limited for 2024 Climate Neutral Certification,NA,251819,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,30,12143-390329771-390329800-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-10-11,Hune,Retirement for Person or Organization,Retired by Point Zero on behalf of Hune for 2024 Climate Neutral Certification,NA,264609,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,15,12143-390329801-390329815-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-10-11,Hune,Retirement for Person or Organization,Retired by Point Zero on behalf of Hune for 2024 Climate Neutral Certification,NA,264888,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,150,12143-390329816-390329965-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-10-25,Xocolatl Chocolate,Retirement for Person or Organization,Retired by Point Zero on behalf of Xocolatl Chocolate for 2024 Climate Neutral Certification,NA,264915,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,37,12143-390329966-390330002-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-01,west~bourne,Retirement for Person or Organization,Retired by Point Zero on behalf of west~bourne for 2024 Climate Neutral Certification,NA,267706,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,50,12143-390330003-390330052-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,FALSE,NA,,,,NA,269302,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,2138,12143-390312394-390314531-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-11-07,GP-031-Move for Good Brasil,Retirement for Person or Organization,GP-031-Move for Good Brasil,NA,269702,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,1235,12143-390314532-390315766-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2025-02-06,GP-031-Move for Good Brasil,Retirement for Person or Organization,GP-031-Move for Good Brasil,NA,269707,1382
2022-01-01,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,315706,449,12143-390315767-390316215-VCS-VCU-352-VER-BR-14-1382-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2025-02-06,GP-031 Move for Good Brasil - Copa Energia S.A.,Retirement for Person or Organization,GP-031 Move for Good Brasil - Copa Energia S.A.,NA,280749,1382
2022-01-01,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,10964,12144-390330053-390341016-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-06-09,,,,NA,156768,1382
2022-01-01,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,21,12144-390430053-390430073-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-04-29,4AIR Client,Retirement for Person or Organization,on behalf of Blue Reef Aviation Group,NA,170486,1382
2022-01-01,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,14454,12144-390435053-390449506-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2023-07-24,BANCO BRADESCO S.A.,Retirement for Person or Organization,"Retired on behalf of BANCO BRADESCO S.A. to offset GHG emissions associated with 2022 operations./ Compensação das emissões de GEE do BANCO BRADESCO S.A., referente as operações do ano-base 2022.",NA,173390,1382
2022-01-01,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2394725,962,12144-390341017-390341978-VCS-VCU-352-VER-BR-14-1382-01012017-31122017-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold; CCB-Gold,TRUE,2024-02-23,,,,NA,199280,1382
