issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1109,8465-22171223-22172331-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-03-11,,,,NA,124246,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,5606,6860-353177931-353183536-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,26397,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,273,6860-353183537-353183809-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-02-10,,,,NA,27153,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,20,6860-353183810-353183829-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-02-01,,,,NA,30707,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,100,6860-353183910-353184009-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-02-01,,,,NA,30985,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,866,6860-353184010-353184875-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-03-30,,,,NA,31075,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,139,6860-353184876-353185014-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-03-30,,,,NA,31578,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,4606,6860-353185015-353189620-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-04-02,,,,NA,31579,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,500,6860-353189621-353190120-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-04-09,"Interface, Inc.",Retirement for Person or Organization,"Retired on behalf of Interface, Inc. 2019 Carbon Neutral Floors program",NA,31763,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,36,6860-353190121-353190156-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-04-24,,,,NA,113541,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,10,6860-353190157-353190166-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-01,,,,NA,113787,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1312,6860-353190167-353191478-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-01,,,,NA,119563,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,70,6860-353191479-353191548-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-01,,,,NA,119590,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,60,6860-353191549-353191608-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-12,,,,NA,119639,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,130,6860-353191609-353191738-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-01-04,,,,NA,120174,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,30,6860-353183830-353183859-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-02-24,,,,NA,125304,963
2019-07-08,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,50,6860-353183860-353183909-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2024-10-30,"Graphic Co., Ltd.",Retirement for Person or Organization,carbon offset for Recycled toner cartridge,NA,126591,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,10108,6520-324765658-324775765-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2019-08-28,,,,NA,24809,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,485,6520-324775766-324776250-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,27024,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,660,6520-324776251-324776910-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,27151,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,4700,6520-324776911-324781610-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2019-12-09,PricewaterhouseCoopers LLP,Retirement for Person or Organization,Retirement to offset unavoidable emissions,NA,27152,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,500,6520-324781611-324782110-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2019-12-09,PwC,Retirement for Person or Organization,PwC 2018 Carbon Offset Purchase,NA,28959,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,427,6520-324782111-324782537-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2020-02-10,,,,NA,28960,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,130,6520-324782538-324782667-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2020-03-30,,,,NA,30706,963
2019-03-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,377,6520-324782668-324783044-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2020-03-30,,,,NA,31577,963
2019-03-18,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,3859,6521-324783045-324786903-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,24808,963
2019-03-18,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1349,6522-324786904-324788252-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2019-07-17,,,,NA,24811,963
2019-03-18,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,974,6522-324788253-324789226-VCU-016-MER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,26511,963
2019-03-18,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,2323,6523-324789227-324791549-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2019-03-18,,,,NA,110740,963
2019-03-18,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,66559,6524-324791550-324858108-VCU-016-MER-BR-14-963-01012016-31122016-0,NA,CCB-Gold,TRUE,2019-08-28,,,,NA,24810,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,3200,5890-265228982-265232181-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2018-09-11,,,,NA,22170,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,35,5890-265232182-265232216-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2018-09-11,,,,NA,22911,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,8269,5890-265232217-265240485-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2018-09-14,,,,NA,22914,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,646,5890-265240486-265241131-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2018-09-13,,,,NA,22963,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,6941,5890-265241132-265248072-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2018-10-25,,,,NA,22965,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,6122,5890-265248073-265254194-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2019-02-06,,,,NA,23307,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,29,5890-265254195-265254223-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2019-08-28,,,,NA,24494,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,200,5890-265254224-265254423-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2019-08-26,,,,NA,27007,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,3333,5890-265254424-265257756-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2019-08-28,,,,NA,27011,963
2018-06-15,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,98882,1225,5890-265257757-265258981-VCU-016-MER-BR-14-963-01012016-31122016-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,27023,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,3559,4990-206695107-206698665-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-07-20,,,,NA,16452,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,15000,4990-206698666-206713665-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-07-20,,,,NA,17069,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,6969,4990-206713666-206720634-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-07-20,,,,NA,17117,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,416,4990-206720635-206721050-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-10-11,,,,NA,17118,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,2001,4990-206721051-206723051-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2018-01-19,,,,NA,17698,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,443,4990-206723052-206723494-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2018-09-14,,,,NA,19820,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,166,4990-206723495-206723660-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2018-10-25,,,,NA,22964,963
2017-04-12,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,789,4990-206723661-206724449-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2019-08-30,,,,NA,23306,963
2016-12-09,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,21666,4770-196712880-196734545-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-01-13,,,,NA,15760,963
2016-12-09,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,17867,4770-196734546-196752412-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-01-13,,,,NA,15821,963
2016-12-09,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,2044,4770-196752413-196754456-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-04-18,,,,NA,15947,963
2016-12-09,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,90921,2614,4770-196754457-196757070-VCU-016-MER-BR-14-963-01012015-31122015-1,NA,CCB-Gold,TRUE,2017-07-20,,,,NA,16486,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,8000,4254-180213231-180221230-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2016-01-14,NA,Retirement for Person or Organization,NA,NA,12507,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,45381,4254-180221231-180266611-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2016-01-14,NA,Retirement for Person or Organization,NA,NA,12510,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,438,4254-180266612-180267049-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2016-04-14,NA,Retirement for Person or Organization,NA,NA,12766,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,68,4254-180267050-180267117-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2016-04-14,NA,Retirement for Person or Organization,NA,NA,13337,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,431,4254-180267118-180267548-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2016-07-12,NA,Retirement for Person or Organization,NA,NA,13362,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,1595,4254-180267549-180269143-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2016-10-13,NA,Retirement for Person or Organization,NA,NA,13986,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,68,4254-180269144-180269211-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2017-01-13,,,,NA,15444,963
2015-12-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60387,547,4254-180269212-180269758-VCU-016-MER-BR-14-963-01012014-31122014-1,NA,CCB-Gold,TRUE,2017-04-18,,,,NA,15946,963
2014-10-24,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60562,234,3586-159211676-159211909-VCU-016-MER-BR-14-963-01012013-31122013-1,NA,CCB-Gold,TRUE,2015-01-14,NA,Retirement for Person or Organization,NA,NA,10326,963
2014-10-24,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60562,49949,3586-159151676-159201624-VCU-016-MER-BR-14-963-01012013-31122013-1,NA,CCB-Gold,TRUE,2014-12-11,NA,Other,Q3 2014 Remaining FIFA retirement,NA,70097,963
2014-10-24,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60562,10051,3586-159201625-159211675-VCU-016-MER-BR-14-963-01012013-31122013-1,NA,CCB-Gold,TRUE,2015-04-24,NA,Other,Q1 2015 retirement (9253 FebEx 798 Other),NA,70098,963
2014-10-24,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,60562,328,3586-159211910-159212237-VCU-016-MER-BR-14-963-01012013-31122013-1,NA,CCB-Gold,TRUE,2018-08-31,,,,NA,110765,963
2013-12-16,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,84317,8000,3127-138488465-138496464-VCU-016-MER-BR-14-963-01012012-31122012-1,NA,CCB-Gold,TRUE,2014-01-17,NA,Retirement for Person or Organization,NA,NA,8763,963
2013-12-16,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,84317,2000,3127-138496465-138498464-VCU-016-MER-BR-14-963-01012012-31122012-1,NA,CCB-Gold,TRUE,2018-05-18,,,,NA,8768,963
2013-12-16,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,84317,14317,3127-138558465-138572781-VCU-016-MER-BR-14-963-01012012-31122012-1,NA,CCB-Gold,TRUE,2015-01-14,NA,Retirement for Person or Organization,NA,NA,10327,963
2013-12-16,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,84317,8680,3127-138498465-138507144-VCU-016-MER-BR-14-963-01012012-31122012-1,NA,CCB-Gold,TRUE,2014-10-15,NA,Other,Q3 2014 retirement FIFA,NA,56696,963
2013-12-16,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,84317,51320,3127-138507145-138558464-VCU-016-MER-BR-14-963-01012012-31122012-1,NA,CCB-Gold,TRUE,2014-10-15,NA,Other,Q3 2014 retirement FIFA,NA,56697,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,6132,3128-138572782-138578913-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2014-01-17,NA,Retirement for Person or Organization,NA,NA,8764,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,9434,3128-138578914-138588347-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2014-05-12,NA,Retirement for Person or Organization,NA,NA,8769,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,566,3128-138588348-138588913-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2015-04-08,NA,Retirement for Person or Organization,NA,NA,9395,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,1132,3128-138645628-138646759-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2015-01-13,NA,Retirement for Person or Organization,NA,NA,10328,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,4317,3128-138646760-138651076-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2015-01-14,NA,Retirement for Person or Organization,NA,NA,10552,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,384,3128-138588914-138589297-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2016-05-26,NA,Retirement for Person or Organization,NA,NA,10968,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,6484,3128-138589298-138595781-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2018-05-18,,,,NA,13672,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,8679,3128-138595782-138604460-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2014-10-15,NA,Other,Q3 2014 retirement FIFA,NA,56698,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,38321,3128-138607307-138645627-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2014-10-15,NA,Other,Q3 2014 retirement FIFA,NA,56890,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,443,3128-138651077-138651519-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2018-08-31,,,,NA,110762,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,81,3128-138604461-138604541-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2014-01-29,,,,NA,110763,963
2013-12-16,NA,VCU,2011-05-23,2011-12-31,2011-05-23,2011-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,78738,2765,3128-138604542-138607306-VCU-016-MER-BR-14-963-23052011-31122011-1,NA,CCB-Gold,TRUE,2014-04-14,,,,NA,110764,963
