code_muni,name_muni,code_state,abbrev_state,sg_uf,nome_municipio.x,sg_partido_prefeito,icat_prefeito,sg_ue,nome_municipio.y,uf,icat_medio,cat_medio_camara,dist,dist_abs,cat_prefeito,sintonia,sintonia_num
1506583,Santa Maria Das Barreiras,15,PA,PA,SANTA MARIA DAS BARREIRAS,UNIÃO,15.68,05991,SANTA MARIA DAS BARREIRAS,PA,22.10090909090909,1. péssimo,-6.420909090909092,6.420909090909092,1. péssimo,1. Ambos péssimos,1
1506609,Santa Maria Do Pará,15,PA,PA,SANTA MARIA DO PARÁ,PSD,23.02,05312,SANTA MARIA DO PARA,PA,28.01727272727273,2. ruim,-4.99727272727273,4.99727272727273,1. péssimo,2. Péssimo e ruim,2
1506708,Santana Do Araguaia,15,PA,PA,SANTANA DO ARAGUAIA,MDB,17.41,05339,SANTANA DO ARAGUAIA,PA,22.53153846153846,1. péssimo,-5.12153846153846,5.12153846153846,1. péssimo,1. Ambos péssimos,1
1506807,Santarém,15,PA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506906,Santarém Novo,15,PA,PA,SANTARÉM NOVO,MDB,17.41,05371,SANTAREM NOVO,PA,17.264444444444443,1. péssimo,0.145555555555557,0.145555555555557,1. péssimo,1. Ambos péssimos,1
1507003,Santo Antônio Do Tauá,15,PA,PA,SANTO ANTÔNIO DO TAUÁ,MDB,17.41,05398,SANTO ANTONIO DO TAUA,PA,22.933,1. péssimo,-5.523,5.523,1. péssimo,1. Ambos péssimos,1
1507102,São Caetano De Odivelas,15,PA,PA,SÃO CAETANO DE ODIVELAS,MDB,17.41,05410,SAO CAETANO DE ODIVELAS,PA,24.67,1. péssimo,-7.260000000000002,7.260000000000002,1. péssimo,1. Ambos péssimos,1
1507151,São Domingos Do Araguaia,15,PA,PA,SÃO DOMINGOS DO ARAGUAIA,MDB,17.41,04464,SAO DOMINGOS DO ARAGUAIA,PA,22.60818181818182,1. péssimo,-5.198181818181819,5.198181818181819,1. péssimo,1. Ambos péssimos,1
1507201,São Domingos Do Capim,15,PA,PA,SÃO DOMINGOS DO CAPIM,PP,16.94,05436,SAO DOMINGOS DO CAPIM,PA,31.97888888888889,2. ruim,-15.038888888888888,15.038888888888888,1. péssimo,2. Péssimo e ruim,2
1507300,São Félix Do Xingu,15,PA,PA,SÃO FÉLIX DO XINGU,PODE,20.7,05452,SAO FELIX DO XINGU,PA,16.468666666666667,1. péssimo,4.231333333333332,4.231333333333332,1. péssimo,1. Ambos péssimos,1
1507409,São Francisco Do Pará,15,PA,PA,SÃO FRANCISCO DO PARÁ,PV,64.62,05479,SAO FRANCISCO DO PARA,PA,45.013333333333335,2. ruim,NA,NA,4. bom,NA,NA
1507458,São Geraldo Do Araguaia,15,PA,PA,SÃO GERALDO DO ARAGUAIA,MDB,17.41,05797,SAO GERALDO DO ARAGUAIA,PA,21.996363636363636,1. péssimo,-4.586363636363636,4.586363636363636,1. péssimo,1. Ambos péssimos,1
1507466,São João Da Ponta,15,PA,PA,SÃO JOÃO DA PONTA,PSD,23.02,04820,SAO JOAO DA PONTA,PA,18.732222222222223,1. péssimo,4.287777777777777,4.287777777777777,1. péssimo,1. Ambos péssimos,1
1507474,São João De Pirabas,15,PA,PA,SÃO JOÃO DE PIRABAS,MDB,17.41,04065,SAO JOAO DE PIRABAS,PA,31.575454545454544,2. ruim,-14.165454545454544,14.165454545454544,1. péssimo,2. Péssimo e ruim,2
1507508,São João Do Araguaia,15,PA,PA,SÃO JOÃO DO ARAGUAIA,PP,16.94,05495,SAO JOAO DO ARAGUAIA,PA,33.00555555555555,2. ruim,-16.06555555555555,16.06555555555555,1. péssimo,2. Péssimo e ruim,2
1507607,São Miguel Do Guamá,15,PA,PA,SÃO MIGUEL DO GUAMÁ,MDB,17.41,05517,SAO MIGUEL DO GUAMA,PA,31.980666666666668,2. ruim,-14.570666666666668,14.570666666666668,1. péssimo,2. Péssimo e ruim,2
1507706,São Sebastião Da Boa Vista,15,PA,PA,SÃO SEBASTIÃO DA BOA VISTA,MDB,17.41,05533,SAO SEBASTIAO DA BOA VISTA,PA,38.95545454545454,2. ruim,-21.545454545454543,21.545454545454543,1. péssimo,2. Péssimo e ruim,2
1507755,Sapucaia,15,PA,PA,SAPUCAIA,MDB,17.41,04847,SAPUCAIA,PA,26.13,2. ruim,-8.719999999999999,8.719999999999999,1. péssimo,2. Péssimo e ruim,2
1507805,Senador José Porfírio,15,PA,PA,SENADOR JOSÉ PORFÍRIO,PSD,23.02,05550,SENADOR JOSE PORFIRIO,PA,21.47222222222222,1. péssimo,1.547777777777778,1.547777777777778,1. péssimo,1. Ambos péssimos,1
1507904,Soure,15,PA,PA,SOURE,MDB,17.41,05576,SOURE,PA,22.367272727272727,1. péssimo,-4.957272727272727,4.957272727272727,1. péssimo,1. Ambos péssimos,1
1507953,Tailândia,15,PA,PA,TAILÂNDIA,MDB,17.41,04022,TAILANDIA,PA,28.493846153846153,2. ruim,-11.083846153846151,11.083846153846151,1. péssimo,2. Péssimo e ruim,2
1507961,Terra Alta,15,PA,PA,TERRA ALTA,REPUBLICANOS,14.1,04545,TERRA ALTA,PA,43.81777777777778,2. ruim,-29.717777777777776,29.717777777777776,1. péssimo,2. Péssimo e ruim,2
1507979,Terra Santa,15,PA,PA,TERRA SANTA,REPUBLICANOS,14.1,04367,TERRA SANTA,PA,19.538,1. péssimo,-5.438000000000001,5.438000000000001,1. péssimo,1. Ambos péssimos,1
1508001,Tomé-Açu,15,PA,PA,TOMÉ-AÇU,MDB,17.41,05592,TOME-ACU,PA,26.324666666666666,2. ruim,-8.914666666666665,8.914666666666665,1. péssimo,2. Péssimo e ruim,2
1508035,Tracuateua,15,PA,PA,TRACUATEUA,PP,16.94,04669,TRACUATEUA,PA,31.80181818181818,2. ruim,-14.86181818181818,14.86181818181818,1. péssimo,2. Péssimo e ruim,2
1508050,Trairão,15,PA,PA,TRAIRÃO,AVANTE,33.86,04286,TRAIRAO,PA,21.632727272727273,1. péssimo,12.227272727272728,12.227272727272728,2. ruim,2. Péssimo e ruim,2
1508084,Tucumã,15,PA,PA,TUCUMÃ,UNIÃO,15.68,04081,TUCUMA,PA,25.746153846153845,2. ruim,-10.066153846153846,10.066153846153846,1. péssimo,2. Péssimo e ruim,2
1508100,Tucuruí,15,PA,PA,TUCURUÍ,MDB,17.41,05614,TUCURUI,PA,18.09294117647059,1. péssimo,-0.6829411764705888,0.6829411764705888,1. péssimo,1. Ambos péssimos,1
1508126,Ulianópolis,15,PA,PA,ULIANÓPOLIS,MDB,17.41,04324,ULIANOPOLIS,PA,16.063076923076924,1. péssimo,1.3469230769230762,1.3469230769230762,1. péssimo,1. Ambos péssimos,1
1508159,Uruará,15,PA,PA,URUARÁ,PSD,23.02,05754,URUARA,PA,19.688,1. péssimo,3.3320000000000007,3.3320000000000007,1. péssimo,1. Ambos péssimos,1
1508209,Vigia,15,PA,PA,VIGIA,MDB,17.41,05630,VIGIA,PA,27.086,2. ruim,-9.675999999999998,9.675999999999998,1. péssimo,2. Péssimo e ruim,2
1508308,Viseu,15,PA,PA,VISEU,PP,16.94,05657,VISEU,PA,23.89076923076923,1. péssimo,-6.950769230769229,6.950769230769229,1. péssimo,1. Ambos péssimos,1
1508357,Vitória Do Xingu,15,PA,PA,VITÓRIA DO XINGU,MDB,17.41,04405,VITORIA DO XINGU,PA,38.39666666666667,2. ruim,-20.986666666666668,20.986666666666668,1. péssimo,2. Péssimo e ruim,2
1508407,Xinguara,15,PA,PA,XINGUARA,MDB,17.41,05711,XINGUARA,PA,21.657333333333337,1. péssimo,-4.247333333333334,4.247333333333334,1. péssimo,1. Ambos péssimos,1
1600055,Serra Do Navio,16,AP,AP,SERRA DO NAVIO,MDB,17.41,06106,SERRA DO NAVIO,AP,25.293333333333333,2. ruim,-7.883333333333333,7.883333333333333,1. péssimo,2. Péssimo e ruim,2
1600105,Amapá,16,AP,AP,AMAPÁ,UNIÃO,15.68,06017,AMAPA,AP,34.64222222222222,2. ruim,-18.962222222222223,18.962222222222223,1. péssimo,2. Péssimo e ruim,2
1600154,Pedra Branca Do Amapari,16,AP,AP,PEDRA BRANCA DO AMAPARI,UNIÃO,15.68,06084,PEDRA BRANCA DO AMAPARI,AP,21.843333333333337,1. péssimo,-6.163333333333334,6.163333333333334,1. péssimo,1. Ambos péssimos,1
1600204,Calçoene,16,AP,AP,CALÇOENE,PSD,23.02,06033,CALCOENE,AP,29.721111111111114,2. ruim,-6.701111111111114,6.701111111111114,1. péssimo,2. Péssimo e ruim,2
1600212,Cutias,16,AP,AP,CUTIAS,PL,7.85,06068,CUTIAS,AP,31.816666666666663,2. ruim,-23.96666666666667,23.96666666666667,1. péssimo,2. Péssimo e ruim,2
1600238,Ferreira Gomes,16,AP,AP,FERREIRA GOMES,UNIÃO,15.68,06114,FERREIRA GOMES,AP,22.885555555555555,1. péssimo,-7.205555555555556,7.205555555555556,1. péssimo,1. Ambos péssimos,1
1600253,Itaubal,16,AP,AP,ITAUBAL,UNIÃO,15.68,06041,ITAUBAL,AP,36.068888888888885,2. ruim,-20.38888888888889,20.38888888888889,1. péssimo,2. Péssimo e ruim,2
1600279,Laranjal Do Jari,16,AP,AP,LARANJAL DO JARI,UNIÃO,15.68,06130,LARANJAL DO JARI,AP,37.34230769230769,2. ruim,-21.662307692307692,21.662307692307692,1. péssimo,2. Péssimo e ruim,2
1600303,Macapá,16,AP,AP,MACAPÁ,MDB,17.41,06050,MACAPA,AP,33.60739130434783,2. ruim,-16.19739130434783,16.19739130434783,1. péssimo,2. Péssimo e ruim,2
1600402,Mazagão,16,AP,AP,MAZAGÃO,UNIÃO,15.68,06076,MAZAGAO,AP,35.192727272727275,2. ruim,-19.512727272727275,19.512727272727275,1. péssimo,2. Péssimo e ruim,2
1600501,Oiapoque,16,AP,AP,OIAPOQUE,PP,16.94,06092,OIAPOQUE,AP,31.00181818181818,2. ruim,-14.06181818181818,14.06181818181818,1. péssimo,2. Péssimo e ruim,2
1600535,Porto Grande,16,AP,AP,PORTO GRANDE,MDB,17.41,06025,PORTO GRANDE,AP,31.424545454545456,2. ruim,-14.014545454545456,14.014545454545456,1. péssimo,2. Péssimo e ruim,2
1600550,Pracuúba,16,AP,AP,PRACUÚBA,UNIÃO,15.68,06009,PRACUUBA,AP,14.786666666666669,1. péssimo,0.8933333333333326,0.8933333333333326,1. péssimo,1. Ambos péssimos,1
1600600,Santana,16,AP,AP,SANTANA,PP,16.94,06157,SANTANA,AP,32.909333333333336,2. ruim,-15.969333333333337,15.969333333333337,1. péssimo,2. Péssimo e ruim,2
1600709,Tartarugalzinho,16,AP,AP,TARTARUGALZINHO,UNIÃO,15.68,06173,TARTARUGALZINHO,AP,20.06888888888889,1. péssimo,-4.388888888888889,4.388888888888889,1. péssimo,1. Ambos péssimos,1
1600808,Vitória Do Jari,16,AP,AP,VITÓRIA DO JARI,UNIÃO,15.68,06122,VITORIA DO JARI,AP,21.142222222222223,1. péssimo,-5.462222222222223,5.462222222222223,1. péssimo,1. Ambos péssimos,1
1700251,Abreulândia,17,TO,TO,ABREULÂNDIA,PT,73.72,73008,ABREULANDIA,TO,44.891111111111115,2. ruim,NA,NA,4. bom,NA,NA
1700301,Aguiarnópolis,17,TO,TO,AGUIARNÓPOLIS,REPUBLICANOS,14.1,73512,AGUIARNOPOLIS,TO,15.293333333333331,1. péssimo,-1.1933333333333334,1.1933333333333334,1. péssimo,1. Ambos péssimos,1
1700350,Aliança Do Tocantins,17,TO,TO,ALIANÇA DO TOCANTINS,REPUBLICANOS,14.1,96954,ALIANCA DO TOCANTINS,TO,27.326666666666668,2. ruim,-13.226666666666668,13.226666666666668,1. péssimo,2. Péssimo e ruim,2
1700400,Almas,17,TO,TO,ALMAS,PP,16.94,92070,ALMAS,TO,20.194444444444446,1. péssimo,-3.254444444444445,3.254444444444445,1. péssimo,1. Ambos péssimos,1
1700707,Alvorada,17,TO,TO,ALVORADA,UNIÃO,15.68,92134,ALVORADA,TO,26.383333333333333,2. ruim,-10.703333333333331,10.703333333333331,1. péssimo,2. Péssimo e ruim,2
1701002,Ananás,17,TO,TO,ANANÁS,UNIÃO,15.68,92193,ANANAS,TO,24.093333333333337,1. péssimo,-8.413333333333334,8.413333333333334,1. péssimo,1. Ambos péssimos,1
1701051,Angico,17,TO,TO,ANGICO,UNIÃO,15.68,73075,ANGICO,TO,15.117777777777778,1. péssimo,0.5622222222222213,0.5622222222222213,1. péssimo,1. Ambos péssimos,1
1701101,Aparecida Do Rio Negro,17,TO,TO,APARECIDA DO RIO NEGRO,REPUBLICANOS,14.1,96970,APARECIDA DO RIO NEGRO,TO,13.30888888888889,1. péssimo,0.7911111111111104,0.7911111111111104,1. péssimo,1. Ambos péssimos,1
1701309,Aragominas,17,TO,TO,ARAGOMINAS,REPUBLICANOS,14.1,73334,ARAGOMINAS,TO,33.49444444444445,2. ruim,-19.39444444444445,19.39444444444445,1. péssimo,2. Péssimo e ruim,2
1701903,Araguacema,17,TO,TO,ARAGUACEMA,UNIÃO,15.68,92371,ARAGUACEMA,TO,16.36888888888889,1. péssimo,-0.68888888888889,0.68888888888889,1. péssimo,1. Ambos péssimos,1
1702000,Araguaçu,17,TO,TO,ARAGUAÇU,PL,7.85,92398,ARAGUACU,TO,12.86125,1. péssimo,-5.01125,5.01125,1. péssimo,1. Ambos péssimos,1
1702109,Araguaína,17,TO,TO,ARAGUAÍNA,UNIÃO,15.68,92410,ARAGUAINA,TO,20.78157894736842,1. péssimo,-5.10157894736842,5.10157894736842,1. péssimo,1. Ambos péssimos,1
1702158,Araguanã,17,TO,TO,ARAGUANÃ,PP,16.94,73318,ARAGUANA,TO,20.46888888888889,1. péssimo,-3.52888888888889,3.52888888888889,1. péssimo,1. Ambos péssimos,1
1702208,Araguatins,17,TO,TO,ARAGUATINS,PP,16.94,92436,ARAGUATINS,TO,23.751538461538463,1. péssimo,-6.811538461538461,6.811538461538461,1. péssimo,1. Ambos péssimos,1
1702307,Arapoema,17,TO,TO,ARAPOEMA,REPUBLICANOS,14.1,92452,ARAPOEMA,TO,17.108888888888888,1. péssimo,-3.0088888888888885,3.0088888888888885,1. péssimo,1. Ambos péssimos,1
1702406,Arraias,17,TO,TO,ARRAIAS,REPUBLICANOS,14.1,92479,ARRAIAS,TO,26.276666666666667,2. ruim,-12.176666666666668,12.176666666666668,1. péssimo,2. Péssimo e ruim,2
1702554,Augustinópolis,17,TO,TO,AUGUSTINÓPOLIS,REPUBLICANOS,14.1,96857,AUGUSTINOPOLIS,TO,22.38,1. péssimo,-8.28,8.28,1. péssimo,1. Ambos péssimos,1
1702703,Aurora Do Tocantins,17,TO,TO,AURORA DO TOCANTINS,MDB,17.41,92533,AURORA DO TOCANTINS,TO,14.604444444444445,1. péssimo,2.8055555555555554,2.8055555555555554,1. péssimo,1. Ambos péssimos,1
1702901,Axixá Do Tocantins,17,TO,TO,AXIXÁ DO TOCANTINS,UNIÃO,15.68,92576,AXIXA DO TOCANTINS,TO,21.66888888888889,1. péssimo,-5.988888888888891,5.988888888888891,1. péssimo,1. Ambos péssimos,1
1703008,Babaçulândia,17,TO,TO,BABAÇULÂNDIA,REPUBLICANOS,14.1,92592,BABACULANDIA,TO,14.802222222222222,1. péssimo,-0.7022222222222219,0.7022222222222219,1. péssimo,1. Ambos péssimos,1
1703057,Bandeirantes Do Tocantins,17,TO,TO,BANDEIRANTES DO TOCANTINS,REPUBLICANOS,14.1,73580,BANDEIRANTES DO TOCANTINS,TO,16.31888888888889,1. péssimo,-2.21888888888889,2.21888888888889,1. péssimo,1. Ambos péssimos,1
1703073,Barra Do Ouro,17,TO,TO,BARRA DO OURO,REPUBLICANOS,14.1,73610,BARRA DO OURO,TO,15.091111111111111,1. péssimo,-0.9911111111111116,0.9911111111111116,1. péssimo,1. Ambos péssimos,1
1703107,Barrolândia,17,TO,TO,BARROLÂNDIA,UNIÃO,15.68,96997,BARROLANDIA,TO,25.642222222222223,2. ruim,-9.962222222222223,9.962222222222223,1. péssimo,2. Péssimo e ruim,2
1703206,Bernardo Sayão,17,TO,TO,BERNARDO SAYÃO,REPUBLICANOS,14.1,92002,BERNARDO SAYAO,TO,26.18888888888889,2. ruim,-12.08888888888889,12.08888888888889,1. péssimo,2. Péssimo e ruim,2
1703305,Bom Jesus Do Tocantins,17,TO,TO,BOM JESUS DO TOCANTINS,UNIÃO,15.68,73121,BOM JESUS DO TOCANTINS,TO,15.573333333333334,1. péssimo,0.10666666666666558,0.10666666666666558,1. péssimo,1. Ambos péssimos,1
1703602,Brasilândia Do Tocantins,17,TO,TO,BRASILÂNDIA DO TOCANTINS,REPUBLICANOS,14.1,73245,BRASILANDIA DO TOCANTINS,TO,16.54222222222222,1. péssimo,-2.442222222222222,2.442222222222222,1. péssimo,1. Ambos péssimos,1
1703701,Brejinho De Nazaré,17,TO,TO,BREJINHO DE NAZARÉ,UNIÃO,15.68,92738,BREJINHO DE NAZARE,TO,24.28,1. péssimo,-8.600000000000001,8.600000000000001,1. péssimo,1. Ambos péssimos,1
1703800,Buriti Do Tocantins,17,TO,TO,BURITI DO TOCANTINS,REPUBLICANOS,14.1,92045,BURITI DO TOCANTINS,TO,15.198888888888888,1. péssimo,-1.0988888888888884,1.0988888888888884,1. péssimo,1. Ambos péssimos,1
1703826,Cachoeirinha,17,TO,TO,CACHOEIRINHA,UNIÃO,15.68,73067,CACHOEIRINHA,TO,29.37,2. ruim,-13.69,13.69,1. péssimo,2. Péssimo e ruim,2
1703842,Campos Lindos,17,TO,TO,CAMPOS LINDOS,REPUBLICANOS,14.1,73091,CAMPOS LINDOS,TO,16.353333333333335,1. péssimo,-2.2533333333333356,2.2533333333333356,1. péssimo,1. Ambos péssimos,1
1703867,Cariri Do Tocantins,17,TO,TO,CARIRI DO TOCANTINS,UNIÃO,15.68,73300,CARIRI DO TOCANTINS,TO,20.044444444444444,1. péssimo,-4.364444444444445,4.364444444444445,1. péssimo,1. Ambos péssimos,1
1703883,Carmolândia,17,TO,TO,CARMOLÂNDIA,UNIÃO,15.68,73326,CARMOLANDIA,TO,16.50888888888889,1. péssimo,-0.8288888888888906,0.8288888888888906,1. péssimo,1. Ambos péssimos,1
1703891,Carrasco Bonito,17,TO,TO,CARRASCO BONITO,PP,16.94,73423,CARRASCO BONITO,TO,15.573333333333334,1. péssimo,1.3666666666666671,1.3666666666666671,1. péssimo,1. Ambos péssimos,1
1703909,Caseara,17,TO,TO,CASEARA,SOLIDARIEDADE,33.33,92088,CASEARA,TO,34.90222222222222,2. ruim,-1.5722222222222229,1.5722222222222229,2. ruim,3. Ambos ruins,3
1704105,Centenário,17,TO,TO,CENTENÁRIO,REPUBLICANOS,14.1,73210,CENTENARIO,TO,12.71888888888889,1. péssimo,1.3811111111111103,1.3811111111111103,1. péssimo,1. Ambos péssimos,1
1704600,Chapada De Areia,17,TO,TO,CHAPADA DE AREIA,REPUBLICANOS,14.1,73474,CHAPADA DE AREIA,TO,15.73,1. péssimo,-1.6300000000000008,1.6300000000000008,1. péssimo,1. Ambos péssimos,1
1705102,Chapada Da Natividade,17,TO,TO,CHAPADA DA NATIVIDADE,REPUBLICANOS,14.1,73482,CHAPADA DA NATIVIDADE,TO,25.04888888888889,2. ruim,-10.94888888888889,10.94888888888889,1. péssimo,2. Péssimo e ruim,2
1705508,Colinas Do Tocantins,17,TO,TO,COLINAS DO TOCANTINS,UNIÃO,15.68,93114,COLINAS DO TOCANTINS,TO,22.223846153846154,1. péssimo,-6.543846153846154,6.543846153846154,1. péssimo,1. Ambos péssimos,1
1705557,Combinado,17,TO,TO,COMBINADO,REPUBLICANOS,14.1,92142,COMBINADO,TO,16.236666666666668,1. péssimo,-2.1366666666666685,2.1366666666666685,1. péssimo,1. Ambos péssimos,1
1705607,Conceição Do Tocantins,17,TO,TO,CONCEIÇÃO DO TOCANTINS,PDT,56.75,93130,CONCEICAO DO TOCANTINS,TO,40.39888888888889,2. ruim,16.35111111111111,16.35111111111111,3. regular,4. Ruim e regular,4
1706001,Couto Magalhães,17,TO,TO,COUTO MAGALHÃES,REPUBLICANOS,14.1,93211,COUTO MAGALHAES,TO,35.09,2. ruim,-20.99,20.99,1. péssimo,2. Péssimo e ruim,2
1706100,Cristalândia,17,TO,TO,CRISTALÂNDIA,UNIÃO,15.68,93238,CRISTALANDIA,TO,17.20888888888889,1. péssimo,-1.52888888888889,1.52888888888889,1. péssimo,1. Ambos péssimos,1
1706258,Crixás Do Tocantins,17,TO,TO,CRIXÁS DO TOCANTINS,REPUBLICANOS,14.1,73555,CRIXAS DO TOCANTINS,TO,12.24,1. péssimo,1.8599999999999992,1.8599999999999992,1. péssimo,1. Ambos péssimos,1
1706506,Darcinópolis,17,TO,TO,DARCINÓPOLIS,REPUBLICANOS,14.1,73032,DARCINOPOLIS,TO,14.86,1. péssimo,-0.7599999999999998,0.7599999999999998,1. péssimo,1. Ambos péssimos,1
1707009,Dianópolis,17,TO,TO,DIANÓPOLIS,PT,73.72,93416,DIANOPOLIS,TO,29.869,2. ruim,NA,NA,4. bom,NA,NA
1707108,Divinópolis Do Tocantins,17,TO,TO,DIVINÓPOLIS DO TOCANTINS,UNIÃO,15.68,92185,DIVINOPOLIS DO TOCANTINS,TO,32.602222222222224,2. ruim,-16.922222222222224,16.922222222222224,1. péssimo,2. Péssimo e ruim,2
1707207,Dois Irmãos Do Tocantins,17,TO,TO,DOIS IRMÃOS DO TOCANTINS,UNIÃO,15.68,93459,DOIS IRMAOS DO TOCANTINS,TO,14.977777777777778,1. péssimo,0.7022222222222219,0.7022222222222219,1. péssimo,1. Ambos péssimos,1
1707306,Dueré,17,TO,TO,DUERÉ,PDT,56.75,93475,DUERE,TO,27.55888888888889,2. ruim,29.19111111111111,29.19111111111111,3. regular,4. Ruim e regular,4
1707405,Esperantina,17,TO,TO,ESPERANTINA,UNIÃO,15.68,73296,ESPERANTINA,TO,21.907777777777778,1. péssimo,-6.227777777777778,6.227777777777778,1. péssimo,1. Ambos péssimos,1
1707553,Fátima,17,TO,TO,FÁTIMA,UNIÃO,15.68,96830,FATIMA,TO,14.802222222222222,1. péssimo,0.8777777777777782,0.8777777777777782,1. péssimo,1. Ambos péssimos,1
1707652,Figueirópolis,17,TO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707702,Filadélfia,17,TO,TO,FILADÉLFIA,PP,16.94,93556,FILADELFIA,TO,29.002222222222223,2. ruim,-12.06222222222222,12.06222222222222,1. péssimo,2. Péssimo e ruim,2
1708205,Formoso Do Araguaia,17,TO,TO,FORMOSO DO ARAGUAIA,PSB,60.65,93653,FORMOSO DO ARAGUAIA,TO,29.23818181818182,2. ruim,NA,NA,4. bom,NA,NA
1708254,Fortaleza Do Tabocão,17,TO,TO,TABOCÃO,PDT,56.75,73199,FORTALEZA DO TABOCAO,TO,39.25888888888889,2. ruim,17.49111111111111,17.49111111111111,3. regular,4. Ruim e regular,4
1708304,Goianorte,17,TO,TO,GOIANORTE,REPUBLICANOS,14.1,92240,GOIANORTE,TO,33.93333333333333,2. ruim,-19.83333333333333,19.83333333333333,1. péssimo,2. Péssimo e ruim,2
1709005,Goiatins,17,TO,TO,GOIATINS,REPUBLICANOS,14.1,95338,GOIATINS,TO,28.586666666666662,2. ruim,-14.486666666666666,14.486666666666666,1. péssimo,2. Péssimo e ruim,2
1709302,Guaraí,17,TO,TO,GUARAÍ,UNIÃO,15.68,96270,GUARAI,TO,20.98272727272727,1. péssimo,-5.3027272727272745,5.3027272727272745,1. péssimo,1. Ambos péssimos,1
1709500,Gurupi,17,TO,TO,GURUPI,UNIÃO,15.68,93858,GURUPI,TO,28.95,2. ruim,-13.27,13.27,1. péssimo,2. Péssimo e ruim,2
1709807,Ipueiras,17,TO,TO,IPUEIRAS,PP,16.94,73598,IPUEIRAS,TO,15.688888888888888,1. péssimo,1.251111111111113,1.251111111111113,1. péssimo,1. Ambos péssimos,1
1710508,Itacajá,17,TO,TO,ITACAJÁ,REPUBLICANOS,14.1,94056,ITACAJA,TO,40.382222222222225,2. ruim,-26.282222222222224,26.282222222222224,1. péssimo,2. Péssimo e ruim,2
1710706,Itaguatins,17,TO,TO,ITAGUATINS,REPUBLICANOS,14.1,94099,ITAGUATINS,TO,25.366666666666667,2. ruim,-11.266666666666667,11.266666666666667,1. péssimo,2. Péssimo e ruim,2
1710904,Itapiratins,17,TO,TO,ITAPIRATINS,REPUBLICANOS,14.1,73202,ITAPIRATINS,TO,16.11,1. péssimo,-2.01,2.01,1. péssimo,1. Ambos péssimos,1
1711100,Itaporã Do Tocantins,17,TO,TO,ITAPORÃ DO TOCANTINS,REPUBLICANOS,14.1,94170,ITAPORA DO TOCANTINS,TO,16.448888888888888,1. péssimo,-2.3488888888888884,2.3488888888888884,1. péssimo,1. Ambos péssimos,1
1711506,Jaú Do Tocantins,17,TO,TO,JAÚ DO TOCANTINS,PSD,23.02,73369,JAU DO TOCANTINS,TO,33.26222222222222,2. ruim,-10.24222222222222,10.24222222222222,1. péssimo,2. Péssimo e ruim,2
1711803,Juarina,17,TO,TO,JUARINA,UNIÃO,15.68,73253,JUARINA,TO,15.427777777777775,1. péssimo,0.25222222222222257,0.25222222222222257,1. péssimo,1. Ambos péssimos,1
1711902,Lagoa Da Confusão,17,TO,TO,LAGOA DA CONFUSÃO,UNIÃO,15.68,73385,LAGOA DA CONFUSAO,TO,18.203636363636363,1. péssimo,-2.5236363636363635,2.5236363636363635,1. péssimo,1. Ambos péssimos,1
1711951,Lagoa Do Tocantins,17,TO,TO,LAGOA DO TOCANTINS,REPUBLICANOS,14.1,73113,LAGOA DO TOCANTINS,TO,15.573333333333334,1. péssimo,-1.4733333333333345,1.4733333333333345,1. péssimo,1. Ambos péssimos,1
1712009,Lajeado,17,TO,TO,LAJEADO,PSDB,15.21,73407,LAJEADO,TO,18,1. péssimo,-2.789999999999999,2.789999999999999,1. péssimo,1. Ambos péssimos,1
1712157,Lavandeira,17,TO,TO,LAVANDEIRA,PSD,23.02,73601,LAVANDEIRA,TO,16.801111111111112,1. péssimo,6.218888888888888,6.218888888888888,1. péssimo,1. Ambos péssimos,1
1712405,Lizarda,17,TO,TO,LIZARDA,REPUBLICANOS,14.1,95699,LIZARDA,TO,28.72888888888889,2. ruim,-14.62888888888889,14.62888888888889,1. péssimo,2. Péssimo e ruim,2
1712454,Luzinópolis,17,TO,TO,LUZINÓPOLIS,UNIÃO,15.68,73520,LUZINOPOLIS,TO,15.328888888888889,1. péssimo,0.35111111111111093,0.35111111111111093,1. péssimo,1. Ambos péssimos,1
1712504,Marianópolis Do Tocantins,17,TO,TO,MARIANÓPOLIS DO TOCANTINS,PDT,56.75,92304,MARIANOPOLIS DO TOCANTINS,TO,19.56,1. péssimo,37.19,37.19,3. regular,3. Pésismo e regular,3
1712702,Mateiros,17,TO,TO,MATEIROS,AGIR,NA,73270,MATEIROS,TO,15.47857142857143,1. péssimo,NA,NA,NA,NA,NA
1712801,Maurilândia Do Tocantins,17,TO,TO,MAURILÂNDIA DO TOCANTINS,UNIÃO,15.68,73059,MAURILANDIA DO TOCANTINS,TO,19.787777777777777,1. péssimo,-4.107777777777777,4.107777777777777,1. péssimo,1. Ambos péssimos,1
1713205,Miracema Do Tocantins,17,TO,TO,MIRACEMA DO TOCANTINS,REPUBLICANOS,14.1,94617,MIRACEMA DO TOCANTINS,TO,33.43909090909091,2. ruim,-19.339090909090903,19.339090909090903,1. péssimo,2. Péssimo e ruim,2
1713304,Miranorte,17,TO,TO,MIRANORTE,PL,7.85,94633,MIRANORTE,TO,12.927777777777775,1. péssimo,-5.0777777777777775,5.0777777777777775,1. péssimo,1. Ambos péssimos,1
