"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"3. Agropecuária","66.17113391735607","44.73991726263312","71.32216022097127","106.8983468466367","147.34317662801115","151.35455465585764","114.59639187830324","128.3050090136954","134.4306639442103","125.16879139205528","132.61221702260787","137.27555942940367","140.91240206088085","135.47008901149314","112.80625115791996","110.50116537911144","102.31669054373863","87.55865727543771","79.91384294194232","87.13039022587786","105.91842926113942","122.11597419155925","148.2212897433168","171.0713607994646","188.239956532891","207.54923402511224","209.3396991862696","209.34833394500134","223.36182661963332","245.96048030144277","267.2103550106291","306.82385010287373","332.1928981179859","351.5274837506207","611.9289798946933","647.7065051669305","720.2962976674793","733.3376921504282"
"3.1. Pastagem","66.17113391735607","44.73991726263312","71.32216022097127","106.8983468466367","147.34317662801115","151.35455465585764","114.59639187830324","128.3050090136954","134.4306639442103","125.16879139205528","132.61221702260787","137.27555942940367","140.91240206088085","135.47008901149314","109.24288126656253","107.7395061872169","100.98042777518394","86.31147854618966","76.7066714087392","83.21053515995989","103.69116458218434","120.69046700772135","146.61759402798475","169.91313593984546","185.923607124932","204.52017104903803","207.82509777025396","207.29926706267713","221.13457144385208","244.53497308098378","265.87394198572673","303.3493456167898","330.6782961587574","350.280164518443","610.6816606319979","647.439222372741","718.960034477782","732.6249383723521"
"3.2. Agricultura","","","","","","","","","","","","","","","3.5633698913574223","2.7616591918945317","1.336262768554687","1.2471787292480467","3.207171533203125","3.9198550659179703","2.2272646789550774","1.4255071838378905","1.6036957153320313","1.1582248596191407","2.3163494079589833","3.0290629760742185","1.514601416015625","2.049066882324218","2.227255175781249","1.4255072204589843","1.3364130249023436","3.4745044860839847","1.5146019592285156","1.2473192321777344","1.2473192626953127","0.2672827941894531","1.3362631896972657","0.712753778076172"
"3.2.1. Lavoura Temporária","","","","","","","","","","","","","","","3.5633698913574223","2.7616591918945317","1.336262768554687","1.2471787292480467","3.207171533203125","3.9198550659179703","2.2272646789550774","1.4255071838378905","1.6036957153320313","1.1582248596191407","2.3163494079589833","3.0290629760742185","1.514601416015625","2.049066882324218","2.227255175781249","1.4255072204589843","1.3364130249023436","3.4745044860839847","1.5146019592285156","1.2473192321777344","1.2473192626953127","0.2672827941894531","1.3362631896972657","0.712753778076172"
"3.2.1.1. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.2. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.3. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.4. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.5. Outras Lavouras Temporárias","","","","","","","","","","","","","","","3.5633698913574223","2.7616591918945317","1.336262768554687","1.2471787292480467","3.207171533203125","3.9198550659179703","2.2272646789550774","1.4255071838378905","1.6036957153320313","1.1582248596191407","2.3163494079589833","3.0290629760742185","1.514601416015625","2.049066882324218","2.227255175781249","1.4255072204589843","1.3364130249023436","3.4745044860839847","1.5146019592285156","1.2473192321777344","1.2473192626953127","0.2672827941894531","1.3362631896972657","0.712753778076172"
"3.2.2. Lavoura Perene","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.1. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.2. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.3. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.4. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.3. Silvicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.4. Mosaico de Usos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4. Área não Vegetada","3.3952005842620236","3.9706115253762606","7.600461142434503","10.7121307746917","11.284411098991828","8.394076990679565","3.344217072347004","2.313508301212086","2.483547484633501","2.8372456023571533","2.748210403382544","2.1249709014294194","1.591805705686083","1.3519354557291665","1.5310525436341527","1.1773562640739887","1.3554263324333637","1.4996280286841297","4.792174520072188","5.326384041556564","5.0592790000526575","4.641337943210975","4.164738879921108","2.479012513547411","1.978670650060317","1.037694054433785","12.49602771249809","125.27925819412526","167.6834456261493","168.23079233905855","167.67653905249443","169.3231982858941","154.1787864620681","142.78035707328084","126.48730331820661","123.1200161671601","124.27807000627142","132.51067941042464"
"4.1. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.2. Área Urbanizada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.3. Mineração","3.3952005842620236","3.9706115253762606","7.600461142434503","10.7121307746917","11.284411098991828","8.394076990679565","3.344217072347004","2.313508301212086","2.483547484633501","2.8372456023571533","2.748210403382544","2.1249709014294194","1.591805705686083","1.3519354557291665","1.5310525436341527","1.1773562640739887","1.3554263324333637","1.4996280286841297","4.792174520072188","5.326384041556564","5.0592790000526575","4.641337943210975","4.164738879921108","2.479012513547411","1.978670650060317","1.037694054433785","12.49602771249809","125.27925819412526","167.6834456261493","168.23079233905855","167.67653905249443","169.3231982858941","154.1787864620681","142.78035707328084","126.48730331820661","123.1200161671601","124.27807000627142","132.51067941042464"
"4.4. Outras Áreas não Vegetadas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5. Corpo D`água","2808.519580683017","2879.285105682645","2881.0067364845","2912.2012432543083","2921.762670357484","2913.621081504344","2917.562500532811","2908.2192178253094","2909.5057195522522","2885.183742842641","2863.064979743943","2874.2657444921965","2818.4860476168506","2765.7957921792395","2802.683878018894","2666.6341363194647","2640.4979947806387","2640.17431715239","2659.8185511831534","2617.689588297421","2613.9493684267486","2633.13633918589","2641.0556379327036","2636.393621989346","2621.5871936231947","2620.1789132889844","2660.3157500173056","2670.3211324476483","2659.877987851834","2675.114899830255","2643.941108584574","2648.060589687783","2644.2376488864297","2703.9799013364072","2709.939511840435","2722.7965620030764","2737.527493697289","2800.4969732395275"
"5.1. Rio, Lago e Oceano","2808.519580683017","2879.285105682645","2881.0067364845","2912.2012432543083","2921.762670357484","2913.621081504344","2917.562500532811","2908.2192178253094","2909.5057195522522","2885.183742842641","2863.064979743943","2874.2657444921965","2818.4860476168506","2765.7957921792395","2802.683878018894","2666.6341363194647","2640.4979947806387","2640.17431715239","2659.8185511831534","2617.689588297421","2613.9493684267486","2633.13633918589","2641.0556379327036","2636.393621989346","2621.5871936231947","2620.1789132889844","2660.3157500173056","2670.3211324476483","2659.877987851834","2675.114899830255","2643.941108584574","2648.060589687783","2644.2376488864297","2703.9799013364072","2709.939511840435","2722.7965620030764","2737.527493697289","2800.4969732395275"
"5.2. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6. Não observado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
