data,temp_max_diaria,nome,codigo_estacao,latitude,longitude,altitude,situacao,data_inicial,data_final,periodicidade_da_medicao
2024-07-13,23.7,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-14,23.7,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-15,23.3,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-16,23.1,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-17,22.5,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-18,24.7,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-19,24.1,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-20,20.9,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-21,23.1,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-22,23.3,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-23,23.9,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-24,22.3,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-25,24.5,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-26,24.5,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-27,24.1,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-28,22.3,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-29,26.1,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-30,26.3,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-07-31,25.4,VITORIA DA CONQUISTA,83344,-14.88638888,-40.80138888,879.47,Operante,2024-01-01,2024-07-31,Diaria
2024-01-01,32.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-05,33.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-06,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-07,37.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-08,38.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-09,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-10,35.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-11,30.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-12,32.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-13,34.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-14,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-15,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-16,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-17,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-18,37.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-19,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-20,36.5,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-21,37.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-22,37.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-23,30.9,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-24,33.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-25,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-26,37.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-27,38.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-28,38.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-29,36.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-30,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-01-31,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-01,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-02,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-03,32.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-04,32.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-05,33.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-06,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-07,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-08,31.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-09,37.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-10,35.5,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-11,31.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-12,32.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-13,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-14,36.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-15,37.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-16,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-17,36.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-18,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-19,31.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-20,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-21,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-22,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-23,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-24,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-25,38.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-26,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-27,34,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-28,37.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-02-29,39.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-01,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-02,38.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-03,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-04,35.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-05,32.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-06,34.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-07,36.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-08,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-09,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-10,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-11,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-12,36.9,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-14,38.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-15,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-16,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-17,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-18,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-20,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-21,32.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-22,34.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-23,29.9,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-24,34.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-25,29.9,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-26,31.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-27,31,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-28,31.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-29,35.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-30,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-03-31,36.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-01,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-02,35.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-03,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-04,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-05,36.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-06,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-07,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-08,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-09,34.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-10,34.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-11,33.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-12,31.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-13,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-14,34.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-15,35,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-16,33.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-17,30.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-18,32.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-19,34.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-20,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-21,35.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-22,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-23,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-24,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-25,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-26,37.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-27,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-28,37.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-29,36.9,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-04-30,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-01,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-02,36.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-03,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-04,37.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-05,38.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-06,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-07,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-08,37.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-09,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-10,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-11,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-12,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-13,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-14,28.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-15,22.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-16,35.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-17,35,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-18,32.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-19,26.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-20,27,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-21,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-22,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-23,36.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-24,33.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-25,21.9,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-26,20.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-27,21.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-28,21.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-29,26.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-30,31.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-05-31,35.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-01,36.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-02,36.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-03,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-04,35.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-05,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-06,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-07,36.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-08,36.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-09,36.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-10,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-11,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-12,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-13,35.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-14,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-15,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-16,37.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-17,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-18,35.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-19,36.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-20,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-21,36.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-22,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-23,36.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-24,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-25,37.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-26,34,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-27,29.5,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-28,36.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-29,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-06-30,29.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-01,30.5,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-02,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-03,37.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-04,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-05,37.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-06,32.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-07,35.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-08,28.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-09,25.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-10,23.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-11,33.8,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-12,27.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-13,23.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-14,25.3,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-15,27.5,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-16,31.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-17,34.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-18,36.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-20,36.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-21,37.1,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-22,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-23,36,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-24,37,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-25,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-26,38.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-27,38.7,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-28,37.6,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-29,38.2,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-30,31.4,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
2024-07-31,38,CUIABA,83361,-15.61999999,-56.10888888,157.7,Operante,2024-01-01,2024-07-31,Diaria
